MRinf,MRsup,T,t
0.00013464689845752288,0.00013282360645655922,-22.369929322977832,1699893499.7148778
0.00013405238928102057,0.00013185939302458075,-22.168432486244523,1699893500.2579994
0.00013288765612865934,0.0001310649925840855,-22.05366989774361,1699893500.7934892
0.00013178289371061305,0.00013012989013466163,-21.854704309307852,1699893501.337295
0.00013057183667263282,0.00012886872799918099,-21.71289472978085,1699893501.8600373
0.0001298838929693422,0.0001281183468893678,-21.56524394737971,1699893502.3940485
0.00012855147914106832,0.00012724649178330767,-21.468522078474802,1699893502.9382496
0.00012806310658358518,0.00012676729422894293,-21.28409149826811,1699893503.462787
0.00012679591855705474,0.0001254860044281135,-21.150358698383396,1699893504.0072565
0.00012680219267235097,0.00012418622172887976,-21.008069202234253,1699893504.5411153
0.00012484215506674247,0.00012401515032052786,-20.831299053250525,1699893505.075552
0.00012436147692371875,0.0001231865530931948,-20.722794743492145,1699893505.6108131
0.00012359593686076312,0.00012092754220508738,-20.554513677300314,1699893506.1444833
0.00012162006587163568,0.00012059305788418478,-20.401062419024537,1699893506.678325
0.00012177474326206903,0.0001200585272354227,-20.239933050018127,1699893507.2218611
0.00012019580619431416,0.00011885324566534593,-20.099842953734342,1699893507.7552168
0.00011893719038178345,0.00011811943366066052,-19.973068865315494,1699893508.2900257
0.00011798548889595698,0.00011702702352801617,-19.80970564400032,1699893508.813771
0.00011750509177907435,0.00011626264138037141,-19.678974652251295,1699893509.3553035
0.00011655844777485431,0.00011576979912538737,-19.518499375583193,1699893509.8875685
0.0001151049893943486,0.00011423978912631822,-19.372495588539124,1699893510.4226046
0.00011451044234298143,0.00011304546681529103,-19.257896105005656,1699893510.957177
0.00011383906802832937,0.00011250005102209158,-19.093615961445327,1699893511.49034
0.00011238177699000786,0.00011086890949536477,-18.958609235252034,1699893512.0250425
0.00011174173707891503,0.0001099446797077086,-18.82134547919316,1699893512.559907
0.00011004718433099244,0.00010875092416014487,-18.69062873641086,1699893513.0937102
0.00010924153596501669,0.00010802854575684795,-18.543196339128713,1699893513.6289732
0.0001080344705929701,0.00010666975113516426,-18.40189248504482,1699893514.163352
0.00010731806238359282,0.00010535205614555792,-18.278111825507633,1699893514.6970851
