MRinf,MRsup,T,t
9.443987386915966e-05,9.403724787536758e-05,-16.354572874751003,1699890256.0163655
9.396982606094215e-05,9.284156523376778e-05,-16.14524317045754,1699890256.5596166
9.259994518108935e-05,9.174728947468835e-05,-15.932888297296875,1699890257.1023586
9.134129041773263e-05,8.997564542590737e-05,-15.76691330917071,1699890257.6366088
9.010273959479525e-05,8.944169603265187e-05,-15.583817555849537,1699890258.1821976
8.795533170119871e-05,8.671826543375078e-05,-15.423166428151179,1699890258.7159414
8.658372240583888e-05,8.565487021908946e-05,-15.224742272218036,1699890259.2487438
8.544383859523775e-05,8.382923175399028e-05,-15.034085525185118,1699890259.8028576
8.343026022659584e-05,8.28966454401703e-05,-14.832088381891172,1699890260.345308
8.244549220320972e-05,8.125947381395826e-05,-14.6714583449372,1699890260.8777163
8.047871128920962e-05,7.927190508911887e-05,-14.452948577485062,1699890261.4125555
7.949713434379554e-05,7.820570304535308e-05,-14.319683264606219,1699890261.9465866
7.753055338572548e-05,7.670213155438792e-05,-14.135927027034558,1699890262.4894001
7.657034299336654e-05,7.517716343839353e-05,-13.99200866314642,1699890263.0227187
7.489015639108957e-05,7.394640279623609e-05,-13.78826625110891,1699890263.556737
7.294466481173454e-05,7.215483821641699e-05,-13.644974266223366,1699890264.0806184
7.108264508159178e-05,7.059330750291408e-05,-13.450381167763425,1699890264.6235242
7.017128126252536e-05,6.961127787250588e-05,-13.296981682662041,1699890265.1552618
6.857685102317403e-05,6.809837564392512e-05,-13.105496605199708,1699890265.696196
6.715373906640676e-05,6.571601886424039e-05,-12.922562383924884,1699890266.2312763
6.549059285885718e-05,6.419474716917697e-05,-12.785264508971622,1699890266.7549708
6.391830161133602e-05,6.329504006493781e-05,-12.613078083828919,1699890267.2887743
6.198474129088204e-05,6.190055272270417e-05,-12.479952587654926,1699890267.8193476
5.987105375157215e-05,5.9812854738654254e-05,-12.233516810630162,1699890268.3510065
5.8551736588028e-05,5.8321041419403314e-05,-12.072781826808484,1699890268.9014416
5.745629412011252e-05,5.695726893428036e-05,-11.935020010728948,1699890269.43456
